term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sr,sv,zh
841-31-38,induction plasma torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-38,مصباح بلازما الحث,"Induktionsplasmabrenner, m",induction plasma torch,antorcha de plasma de inducción,"torche à plasma d’induction, ftorche à plasma inductif, f",lampada al plasma a induzione,誘導プラズマトーチ,유도 플라스마 토치,plazmotron indukcyjny,tocha de plasma de indução,"индукциони плазмени горионик, м јд",induktionsplasmabrännare,感应等离子体炬
841-31-39,plasma fuel burner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-39,محرقة وقود البلازما,"Brennstoffplasmabrenner, m",plasma fuel burner,quemador de plasma-combustible,"électro-brûleur, m",bruciatore di combustibile al plasma,プラズマ燃料バーナ,플라스마 연료 버너,plazmotron paliwowo-elektryczny,electroqueimador,"плазмени горионик за гориво, м јд",,等离子体燃料烧嘴
841-31-40,nozzle (of a plasma torch),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-40,فوهة (لمصباح البلازما),"Düse (eines Plasmabrenners), f",nozzle (of a plasma torch),tobera (de una antorcha de plasma),tuyère (d'une torche à plasma) f,ugello,"ノズル, <プラズマトーチの>","노즐, 플라즈마 토치",dysza,tubeira (de uma tocha de plasma),млазница (плазменог горионика) ж јд,munstycke,"喷嘴, <等离子体炬的>"
841-31-41,anode (of a non-transferred or transferred arc plasma torch),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-41,مصعد ( لمصباح بلازما القوس المتنقل أو غير المتنقل),"Anode (eines Lichtbogenplasmabrenners), f",anode (of a non-transferred or transferred arc plasma torch),ánodo (de una antorcha de plasma de arco no transferido o transferido)electrodo positivo de una antorcha de plasma de arco en corriente continua,anode (d'une torche à plasma d’arc non transféré ou transféré) f,anodo,"陽極, <非移行形又は移行形アークプラズマトーチの>","양극, 아크 플라즈마 토치",anoda plazmotronu (o łuku wewnętrznym lub przenoszonym),ânodo (de uma tocha de plasma de arco não transferido ou transferido),анода (плазменог горионика са пренетим или непренетим луком) ж јд,anod,"阳极, <非转移或转移弧等离子体炬的>"
841-31-42,cathode (of a non transferred or transferred arc plasma torch),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-42,مهبط ( لمصباح بلازما القوس المتنقل أو غير المتنقل),"Kathode (eines Plasmabrenners), f",cathode (of a non transferred or transferred arc plasma torch),cátodo (de una antorcha de plasma de arco no transferido o transferido)electrodo negativo de una antorcha de plasma de arco en corriente continua,cathode (d'une torche à plasma d’arc non transféré ou transféré) f,catodo,"陰極, <非移行形又は移行形アークプラズマトーチの>","음극, 아크 플라즈마 토치캐소드, 아크 플라즈마 토치",katoda plazmotronu (o łuku wewnętrznym lub przenoszonym),cátodo (de uma tocha de plasma de arco não transferido ou transferido),катода (плазменог горионика са пренетим или непренетим луком) ж јд,katod,"阴极, <非转移或转移弧等离子体炬的>"
841-31-43,hollow cathode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-43,مهبط مجوف (مقعّر),"Hohlkathode, f",hollow cathode,cátodo hueco,"cathode creuse, f",catodo cavo,中空電極の陰極,중공 음극,katoda wydrążona,cátodo oco,"шупља катода, ж јд",rörkatod,空心阴极
841-31-44,plasma average enthalpy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-44,محتوى حراري متوسط للبلازما,"mittlere Plasmaenthalpie, f",plasma average enthalpyplasma mean enthalpy,entalpia media de plasma,"enthalpie moyenne du plasma, f",entalpia media del plasma,プラズマ平均エンタルピー,플라스마 평균 엔탈피,entalpia plazmy średnia,entalpia média de plasma,"просечна енталпија плазме, ж јд",plasmamedelentalpi,等离子体平均焓
841-31-45,plasma temperature,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-45,درجة حرارة البلازما,"Plasmatemperatur, f",plasma temperature,temperatura de plasma,"température du plasma, f",temperatura del plasma,プラズマ温度,플라스마 온도,temperatura plazmy,temperatura de plasma,"температура плазме, ж јд",plasmatemperatur,等离子体温度
841-31-46,plasma average temperature,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-31-46,درجة الحرارة المتوسطة للبلازما,"mittlere Plasmatemperatur, f",plasma average temperature,temperatura media de plasma,"température moyenne de plasma, f",temperatura media del plasma,プラズマ平均温度,플라스마 평균 온도,temperatura plazmy średnia,temperatura média de plasma,"просечна температура плазме, ж јд",plasmamedeltemperatur,等离子体平均温度
841-32-01,laser heating,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-01,تسخين بالليزر,"Lasererwärmung, f",laser heating,calentamiento por láser,"chauffage par laser, m",riscaldamento laser,レーザ加熱,레이저 가열,nagrzewanie laserowe,aquecimento por (radiação) laser,"ласерско загревање, с јд",laservärmning,激光加热
841-32-02,active medium,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-02,وسط نشيط,"aktives Medium, n",active medium,medio activo,"milieu actif, m",mezzo attivo,能動媒体,능동 매질,ośrodek aktywny,meio activo,"активни медијум, м јд",aktivt medium,激活媒质
841-32-03,beam of radiation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-03,حزمة الإشعاع,"Strahlenbündel, n",beam of radiation,haz de radiación,"faisceau d'un rayonnement, m",fascio di radiazioni,放射のビーム,방사빔,wiązka promieniowania,feixe de radiação,"сноп зрачења, м јд",strålknippe,辐射束
841-32-04,laser radiation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-04,إشعاع ليزري,"Laserstrahlung, f",laser radiation,radiación láser,"rayonnement laser, m",radiazione laser,レーザ放射,레이저 방사,promieniowanie laserowe,radiação laser,"ласерско зрачење, с јд",laserstrålning,激光辐射
841-32-05,single modal laser beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-05,حزمة أشعة ليزر أحادية الشكل,"Einmodenlaserstrahl, m",single modal laser beam,haz láser unimodal,"faisceau laser unimodal, m",fascio  laser singolo,単一モードレーザビーム,단일모드 레이저빔,wiązka laserowa jednomodowa,feixe laser unimodal,"једномодални ласерски сноп, м јд",enkelmods laserstråle,单模激光束
841-32-06,multi-modal laser beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-06,حزمة أشعة ليزر متعددة الشكل,"Mehrmodenlaserstrahl, m",multi-modal laser beam,haz láser multimodal,"faisceau laser multimodal, m",fascio di raggi laser,マルチモードレーザビーム,다중모드 레이저빔,wiązka laserowa wielomodowa,feixe laser multimodal,"вишемодални ласерски сноп, м јд",flermods laserstråle,多模激光束
841-32-07,spontaneous emission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-07,انبعاث تلقائي,"spontane Emission, f",spontaneous emission,emisión espontánea,"émission spontanée, f",emissione spontanea,自然放出,자연 방출자발 방출,emisja spontaniczna,emissão espontânea,"спонтана емисија, ж јд",spontan emission,自发发射
841-32-08,stimulated emission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-08,انبعاث مستثار لليزر,"stimulierte Emission, f",stimulated emission,emisión estimulada,"émission stimulée, f",emissione stimolata,励起放出,자극 방출,emisja wymuszona,emissão estimulada,"стимулисана емисија, ж јд",stimulerad emission,受激发射
841-32-09,lasing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-09,تأثير الليزر,"Lasern, n",lasing,efecto láser,"effet laser, m",emissione di luce laser,レージング,레이저,akcja laserowa,efeito laser,"ласерски ефекат, м јд",lasring,产生激光
841-32-10,normal pulse,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-10,نبضة عادية,"Normalimpuls, m",normal pulse,pulso normal,"impulsion normale, f",impulso normale,通常パルス,정상 펄스,impuls normalny,impulso normal,"нормални импулс, м јд",normalpuls,正常脉冲
841-32-11,giant pulse,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-11,نبضة عملاقة,"Riesenimpuls, m",giant pulse,pulso gigante,"impulsion géante, f",impulso gigante,巨大パルス,거대 펄스,impuls gigantyczny,impulso gigante,"снажни импулс, м јд",,巨脉冲
841-32-12,pumping,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-12,ضخ,"Pumpen, n",pumping,bombeo,"pompage, m",pompa,ポンピング,펌핑,pompowanie,bombagem,"пумпање, с јд",pumpning,泵浦
841-32-13,monochromaticity of radiation beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-13,أحادية الكثافة اللونية لحزمة إشعاع,"Monochromatizität im Strahlenbündel, f",monochromaticity of radiation beam,monocromaticidad de un haz de radiación,"monochromaticité d'un faisceau de rayonnement, f",monocromaticità del fascio di radiazioni,放射ビームの単色化,방사빔 단색성,monochromatyczność wiązki promieniowania,monocromaticidade de feixe de radiação,"монохроматичност зрачећег млаза, ж јд",strålknippets monokromacitet,辐射束单色性
841-32-14,coherence of laser beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-14,تماسك حزمة الليزر,"Kohärenz des Laserstrahls, f",coherence of laser beam,coherencia de un haz láser,"cohérence d'un faisceau laser, f",coerenza del raggio laser,レーザビームの収束,레이저빔 결속레이저빔 응집,spójność wiązki promieniowania,coerência de feixe laser,"кохеренција ласерског снопа, ж јд",laserstrålens koherens,激光束相干性
841-32-15,divergence of laser beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-15,انحراف حزمة الليزر,"Divergenz des Laserstrahls, f",divergence of laser beam,divergencia de un haz láser,"divergence d'un faisceau laser, f",divergence of laser beam,レーザビームの発散,레이저빔 발산,rozbieżność wiązki promieniowania,divergência de feixe laser,"дивергенција ласерског снопа, ж јд",laserstrålens divergens,激光束发散性
841-32-16,laser equipment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-16,جهاز الليزر,"Laser-Erwärmungseinrichtung, f",laser equipment,equipo láser,"équipement laser, m",apparecchiature laser,レーザ装置,레이저 장치,urządzenie laserowe,equipamento laser,"ласерска опрема, ж јд",laserutrustning,激光设备
841-32-17,laser installation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-17,تجهيزات الليزر,"Laseranlage, f",laser installation,instalación láser,"installation laser, f",impianto laser,レーザ設備,레이저 설비,instalacja laserowa,instalação laser,"ласерско постројење, с јд",laseranläggning,激光装置
841-32-18,laser heater,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-32-18,سخان الليزر,"Laserheizgerät für Oberflächen, n",laser heater,calentador láser,"dispositif de chauffage à laser, m",riscaldatore laser,レーザ加熱機,레이저 가열기,nagrzewnica laserowa,aquecedor laser,"ласерски грејач, м јдласерски електротермички уређај, м јд",laservärmare,激光加热器
