term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
881-14-10,accident dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-10,جرعة عرضية (غير مركزة),,accident dose,dosis accidental,"dose exceptionnelle non concertée, f",dose accidentale,事故線量,사고 선량,dawka przypadkowa,dose acidental,överdos,事故剂量
881-14-11,cumulative dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-11,جرعة متراكمةجرعة تراكمية,,cumulative dose,dosis acumulada,"dose cumulée, f",dose cumulativa,集積線量,누적 선량,dawka kumulacyjna,dose acumulada,ackumulerad dos,累积剂量
881-14-12,personal dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-12,جرعة شخصية,,personal dose,dosis individual,"dose individuelle, f",dose individuale,個人被ばく線量,개인 선량개인 피폭선량,dawka osobista,dose individual,persondos,个人剂量
881-14-13,whole body dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-13,جرعة لكامل الجسم,,whole body dose,dosis corporal,"dose corporelle, f",dose globale,全身線量,전신 선량전신 피폭선량,dawka na całe ciało,dose corporal,helkroppsdos,全身剂量
881-14-14,effective dose equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-14,مكافئ الجرعةِ الفعّالِة,,effective dose equivalent,dosis efectiva equivalenteequivalente de dosis efectiva,"équivalent de dose effectif, m",equivalente di dose efficace,実効線量当量,유효 선량당량실효 선량당량,efektywny równoważnik dawki,equivalente de dose efectivo,effektiv dosekvivalent,有效剂量当量
881-14-15,partial body dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-15,جرعة جسم جزئية,,partial body dose,dosis corporal parcial,"dose corporelle partielle, f",dose parziale,部分的身体線量,부분신체 선량,dawka na część ciała,dose corporal parcial,delkroppsdos,局部人体剂量
881-14-16,gonadal dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-16,مكافىء جرعة سنوية معبرة وراثياً,,gonadal dose,dosis en las gonadas,"équivalent de dose annuel génétiquement significatif, mdose aux gonades, f",dose dalle gonadi,生殖腺線量,생식선 선량,dawka na gonady,dose gonadal,gonaddos,性腺剂量
881-14-17,ambient dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-17,جرعة محيطية,,ambient dose,dosis ambiente,"dose ambiante, f",dose ambientale,周辺線量,주변 선량,dawka w otoczeniu,dose ambiental,omgivningsdos,周围剂量
881-14-18,ambient dose rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-18,معدل الجرعة المحيطية,,ambient dose rate,intensidad de dosis ambiente,"débit de dose ambiant, m",rateo di dose ambientale,周辺線量当量率,주변 선량률주변 선량당량률,moc dawki w otoczeniu,taxa de dose ambiental,omgivningsdosrat,周围剂量率
881-14-19,body burden,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-19,حمل الجسم,,body burden,carga corporal,"charge corporelle, f",carico corporeo,身体負荷,신체 부하,obciążenie ciała,carga corporal,kroppsinnehåll,体负荷
881-14-20,committed dose equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-20,مكافىء الجرعة الملزمة,,committed dose equivalent,dosis equivalente comprometida,"équivalent de dose engagée, m",equivalente di dose impegnata,預託線量当量,예탁 선량당량,równoważnik dawki przekazanej,equivalente de dose cometida,dosinteckning,约定剂量当量
881-14-21,annual limit on intake (abbreviation ALI),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-21,حد سنوي للتناول,,annual limit on intake (abbreviation ALI),límite anual de incorporación,"limite annuelle d'incorporation, f",limite annuale di introduzione,年摂取限度,"연간 섭취한도, 에이엘아이",maksymalne roczne wchłonięcie  ALI (akronim),limite anual de incorporação,ALIårsgräns för radioaktivt intag,年摄入限值
881-14-22,derived limit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-22,حد مشتق,,derived limit,límite derivado,"limite dérivée, f",limite derivato,誘導限度,유도 한도,pochodna wartość dozwolona,limite derivado,härledd gräns,导出限值
881-14-23,derived air concentration (abbreviation DAC),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-23,تركيز هوائى مشتق (إختصار DAC ),,derived air concentration (abbreviation DAC),concentración derivada del aire,"concentration dérivée de l'air, f",concentrazione derivata in aria,誘導空気中濃度,"유도공기 농도, 디에이시",pochodne stężenie powietrza DAC (akronim),concentração derivada do ar,DAC  härledd luftkoncentration (DAC),导出空气浓度
881-14-24,collective dose equivalent (in a population),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-24,مكافئ الجرعة الجماعية (مجموعة من الناس),,collective dose equivalent (in a population),dosis colectiva equivalente (en la población),"équivalent de dose collective (à la population), m",equivalente di dose collettiva (in una popolazione),（人口中の）集団線量当量,집단 선량당량,zbiorczy równoważnik dawki (dla populacji),equivalente de dose colectiva (numa população),kollektivdos,"集体剂量当量, <群体中>"
881-15-01,acute irradiation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-01,إشعاع حاد,,acute irradiation,irradiación aguda,"irradiation aiguë, f",irradiazione acuta,急照射,급성 조사급 조사,napromieniowanie ostre,irradiação aguda,akut bestrålning,急性照射
881-15-02,chronic irradiation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-02,إشعاع مزمن,,chronic irradiation,irradiación crónica,"irradiation chronique, f",irradiazione cronica,長期照射,장기 조사완조사,napromienienie chroniczne,irradiação crónica,kronisk bestrålning,慢性照射
881-15-03,internal-source irradiation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-03,إشعاع داخلى المصدر,,internal-source irradiation,irradiación interna,"irradiation interne, f",irradiazione interna,内部線源照射,내부선원 조사,napromienienie źródłem wewnętrznym,irradiação interna,intern bestrålning,内源性照射
881-15-04,intake,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-04,امتصاصأخذ - إستنشاق,,intake,incorporación,"incorporation, f",introduzione/incorporazione,摂取,섭취흡입,wchłanianie,incorporação,intag,摄入
881-15-05,retention,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-05,احتباس,,retentionuptake,retención,"rétention, f",ritenzione,滞留,보유보존체류,gromadzenie,retenção,retention,滞留
881-15-06,excretion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-06,إفراز,,excretion,excreción,"excrétion, f",escrezione,排出,배출,wydalanie,excreção,utsöndring,排泄
881-15-07,radiation workers — category A,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-07,عُمّال إشعاعِ —  صنف A,,radiation workers — category A,personal cIasificado (para Ia radiación),"travailleurs directement affectés aux travaux sous rayonnements, m pltravailleurs DATR (abréviation) m",lavoratori esposti - categoria A,放射線作業者 - 分類A,방사선 작업자 - 범주 A,pracownicy zatrudnieni w warunkach promieniowania – kat A,trabalhadores expostos a radiação - categoria A,personalkategori A,放射工作者- A类
881-15-08,radiation workers — category B,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-08,عُمّال إشعاعِ —  صنف B,,radiation workers — category B,personal no clasificado (para la radiación),"travailleurs поп DATR, m pl",lavoratori esposti - categoria B,放射線作業者 - 分類B,방사선 작업자 - 범주 B,pracownicy zatrudnieni w warunkach promieniowania – kat B,trabalhadores expostos a radiação - categoria B,personalkategori B,放射工作者- B类
881-15-09,other workers (at an establishment using ionizing radiation),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-09,عمال آخرون (في مؤسسات تستخدم الاشعاع الايوني),,other workers (at an establishment using ionizing radiation),otro personal (de un establecimiento que utiliza radiaciones ionizantes),autres travailleurs (d'un établissement utilisant des rayonnements ionisants) m pl,altri lavoratori,その他の作業者,"기타 작업자, 이온화 방사 시설",pracownicy inni (pracujący w zakładach stosujących promieniowanie jonizujące),outros trabalhadores (de um estabelecimento utilizando radiações ionizantes),övrig personal,"其他工人, <使用电离辐射机构的>"
881-15-10,patients (in radiation protection),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-10,مرضى (في حمايةِ الإشعاعِ),,patients (in radiation protection),paciente (en radioprotección),patient (en radioprotection) m,pazienti,患者,"환자, 방사선 보호",pacjenci (w ochronie przed promieniowaniem),paciente (em radioprotecção),patienter,"患者, <辐射防护中>"
881-15-11,members of the public,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-11,أعضاء من الجمهور العام,,members of the public,miembros del público,"personnes du public, f pl",individui della popolazione,一般人,일반인,członkowie populacji,pessoas do público,allmänhet,公众
881-15-12,population as a whole,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-12,السكان بشكل عام,,population as a whole,conjunto de la población,"population dans son ensemble, f",popolazione nel suo insieme,全居住人口,전거주 인구,cała populacja,população no seu conjunto,totalbefolkning,总体人群
881-15-13,radioactive fallout,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-15-13,إشعاع متساقط,,radioactive fallout,recaida radiactiva,"retombée radioactive, f",fallout radioattivo/ricadute radioattive,放射性降下物,방사능 낙진,opad radioaktywny,precipitações radioactivas,radioaktivt nedfall,放射性尘降物
881-16-01,protection survey,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-01,مسح وقائي,,protection surveyradiation survey,control de proteccióncontrol de radiación,"contrôle de protection, mcontrôle de rayonnement, m",sorveglianza della protezione,保護調査,보호 조사,pomiar ochrony przed promieniowaniem,controlo de protecçãocontrolo de radiação,strålskyddstillsyn,防护调查
881-16-02,monitoring,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-02,مراقبة,,monitoring,vigilancia,"surveillance, f",monitoraggio,監視,감시,monitorowanie,monitoraçãovigilância,strålövervakning,监测
881-16-03,environmental monitoring,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-03,مراقبة بيئية,,environmental monitoringarea monitoring,vigilancia de zona,"surveillance de l'environnement, fsurveillance de zone, f",monitoraggio ambientale,環境モニタリング,환경감시,monitorowanie środowiska monitorowanie terenu,monitoração de zonavigilância de zona,områdesövervakning,环境监测
881-16-04,personal monitoring,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-04,مراقبة شخصية,,personal monitoring,vigilancia individual,"surveillance individuelle, f",monitoraggio individuale,個人モニタリング,개인 감시개인 피폭감시,monitorowanie indywidualne,monitoração individualvigilância individual,personalövervakning,个人监测
881-16-05,directly irradiated area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-05,منطقة إشعاع مباشر,,directly irradiated area,superficie directamente radiada,"surface directement irradiée, f",area direttamente irradiata,直接照射区域,직접 조사구역,obszar napromieniony bezpośrednio,superfície directamente irradiada,direktbestrålad yta,直接辐照区
881-16-06,indirectly irradiated area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-06,منطقة إشعاع غير المباشر,,indirectly irradiated area,superficie indirectamente radiada,"zone indirectement irradiée, f",area indirettamente irradiata,間接照射区域,간접 조사구역,obszar napromieniony pośrednio,zona indirectamente irradiada,indirektbestrålad yta,间接辐照区
881-16-07,(radioactive) decontamination,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-16-07,إزالة التلوث (نشاط إشعاعي),,(radioactive) decontamination,descontaminación (radiactiva),"décontamination (radioactive), f",decontaminazione (radioattiva),放射能除染,방사능 제염방사능 오염제거,usuwanie skażenie radioaktywnego,descontaminação (radioactiva),dekontaminering,"去污, <放射性>"
