term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
801-32-37,sonar receiver,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-37,مستقبل صوتى,"Sonarempfänger, m",sonar receiver,,,"récepteur de sonar, m",,ソナー受信器ソーナー受信器,음파 탐지기소나 수신기,"odbiornik sonaru, modbiornik echosondy, m",recetor de sonar,,声呐接收机
801-32-38,echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-38,سونار صوتىجهازصدى صوتى,"Echolot, n",echo sounderechosounder,,,"sondeur acoustique, m",,音響測深機音響測深儀,반향 음향기,"echosonda, f",sondador acústico,,回声探测仪
801-32-39,fisheries echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-39,سونار صوتى لمصايد الأسماكجهازصدى صوتى لمصايد الأسماك,"Fischereiecholot, nFischfinder, m",fisheries echo sounderfish-finder,,,"sondeur acoustique pour les activités de pêche, mdétecteur de poissons, m",,魚群探知機,어군 반향 음향기,"echosonda rybacka, f",sondador acústico de pesca,,渔用回声探测仪鱼探仪
801-32-40,navigation echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-40,سونار صوتى ملاحىجهازصدى صوتى ملاحى,"Navigationsecholot, n",navigation echo sounderdepth sounderdepth finder,,,"sondeur acoustique pour navigation, msondeur, m",,航海用音響測深機,항행 반향 음향기,"echosonda nawigacyjna, f",sondador acústico de navegação,,导航用回声探测仪声波测深仪
801-32-41,scientific echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-41,سونار صوتى علمىجهازصدى صوتى علمى,"wissenschaftliches Echolot, n",scientific echo sounder,,,"sondeur acoustique scientifique, m",,計量魚群探知機,과학 반향 음향기,"echosonda naukowa, f",sondador acústico científico,,科研用回声探测仪
801-32-42,single-beam echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-42,سونار صوتى أحادى الشعاعجهاز صدى صوتى أحادى الشعاع,"Einstrahlecholot, n",single-beam echo sounder,,,"sondeur acoustique à faisceau unique, m",,シングルビーム音響測深機,단일빔 반향 음향기,"echosonda jednowiązkowa, f",sondador acústico de feixe únicosondador acústico monofeixe,,单波束回声探测仪
801-32-43,dual-beam echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-43,سونار صوتى ثنائى الشعاعجهاز صدى صوتى ثنائى الشعاع,"Zweistrahlecholot, n",dual-beam echo sounder,,,"sondeur acoustique à double faisceau, m",,デュアルビーム計量魚群探知機,이중빔 반향 음향기,"echosonda dwuwiązkowa, f",sondador acústico de feixe duplo,,双波束回声探测仪
801-32-44,split-beam echo sounder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-44,سونار صوتى لشعاع مقسمجهاز صدى صوتى لشعاع مقسم,"Split-Beam-Echolot, n",split-beam echo sounder,,,"sondeur acoustique à faisceau divisé, m",,スプリットビーム計量魚群探知機,분할빔 반향 음향기,"echosonda o rozdzielnych wiązkach, f",sondador acústico de feixe dividido,,分裂波束回声探测仪
801-32-45,multibeam sonar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-45,سونار صوتى متعدد الشعاعجهاز متعدد الشعاع لكشف المواد تحت الماء صوتى,"Fächersonar, nMultibeam-Sonar, n",multibeam sonar,,,"sonar multifaisceaux, m",,マルチビームソナーマルチビームソーナー,다중빔 음파 탐지기다중 빔 소나,"sonar wielowiązkowy, m",sonar multifeixe,,多波束声呐
801-32-46,scientific multibeam sonar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-46,سونارعلمى متعدد الشعاعجهاز علمى متعدد الشعاع لكشف المواد تحت الماء,"Fächerecholot, nMBES",scientific multibeam sonarmultibeam echo sounder,,,"sonar multifaisceaux scientifique, msondeur acoustique multifaisceaux, m",,マルチビーム計量ソナーマルチビーム計量ソーナー,과학 다중빔 음파 탐지기과학 다중빔 소나과학 다중빔 수중음파 탐지기,"sonar wielowiązkowy naukowy, m",sonar multifeixe científico,,科研用多波束声呐多波束回声探测仪
801-32-47,sidescan sonar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-47,سونار للمسح الجانبىجهازلكشف المواد تحت الماء للمسح الجانبى,"Seitensichtsonar, n",sidescan sonar,,,"sonar latéral, m",,サイドスキャンソナーサイドスキャンソーナー,측면주사 음파 탐지기측면주사 소나,"sonar boczny, m",sonar de varrimento lateral,,侧扫声呐
801-32-48,parametric sonar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-48,سونارمحدد الإتجاهجهاز محدد الإتجاه لكشف المواد تحت الماء,"parametrisches Sonar, n",parametric sonar,,,"sonar paramétrique, m",,パラメトリックソナーパラメトリックソーナー,매개변수형 음파 탐지기매개변수형 소나,"sonar parametryczny, m",sonar paramétrico,,参量声呐
801-32-49,acoustic lens-based sonar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-49,سونارقائم على العدسات الصوتيةجهازلكشف المواد تحت الماء قائم على العدسات الصوتية,"Sonar mit akustischer Linse, n",acoustic lens-based sonar,,,"sonar à lentille acoustique, m",,音響レンズソナー音響レンズソーナー,음향렌즈기반 음파 탐지기음향렌즈기반 소나,"sonar akustyczny soczewkowy, m",sonar por lente acústica,,声透镜声呐
801-32-50,acoustic Doppler current profiler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-50,نظام لقياس سرعة التيارات المائية باستخدام جهاز دوبلر,"ADCP-Messgerät, nakustisches Doppler-Strömungsmessgerät, n",acoustic Doppler current profilerADCPacoustic Doppler velocimetry system,,,"profileur de courant à effet Doppler, mADCP, msystème de vélocimétrie acoustique Doppler, m",,音響ドップラー流速計超音波ドップラー流速計,음향도플러유속계도플러음향유속계,"dopplerowski miernik prędkości przepływu, m",perfilador acústico de correntes por efeito DopplerADCPsistema velocimétrico acústico por efeito Doppler,,声学多普勒流速剖面仪声学多普勒测速系统
801-32-51,Doppler velocity logger,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-51,جهاز دوبلر لقياس سرعة التيارات المائية,"Doppler-Geschwindigkeitslogger, m",Doppler velocity logger,,,"enregistreur de vitesse Doppler, m",,ドップラーログ,도플러속도기록기,"rejestrator dopplerowski prędkości, m",registador de velocidades por efeito DopplerDVL,,多普勒测速仪
801-32-52,calibrated acoustic source,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-52,مصدر صوتى معاير,"kalibrierte akustische Quelle, f",calibrated acoustic source,,,"source acoustique étalonnée, f",,校正音源校正送波器校正ソース,교정음원,"wzorcowe źródło dźwięku, n",fonte acústica calibrada,,校准声源
801-32-53,calibrated hydrophone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-53,ميكروفون مائى معاير,"kalibriertes Hydrophon, n",calibrated hydrophone,,,"hydrophone étalonné, m",,校正ハイドロホン校正水中マイクロホン校正受波器,교정청음기,"hydrofon wzorcowany, m",hidrofone calibrado,,校准水听器
801-32-54,standard target,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-54,هدف قياسى,"Standardziel, n",standard target,,,"cible normalisée, f",,標準反射体,표준목표,"cel standardowy, m",alvo de referênciaalvo normalizado,,标准目标
801-32-55,sonar dome,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-55,حاوية السونار,"Sonardom, m",sonar dome,,,"dôme du sonar, m",,ソナードームソーナードーム,음파탐지기 돔소나돔,"kopuła sonaru, f",abóbada do sonar,,声呐导流罩
801-32-56,underwater acoustic positioning system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-56,نظام صوتى لتحديد المواقع تحت الماء,"akustisches Unterwasserpositionierungssystem, n",underwater acoustic positioning system,,,"système de positionnement acoustique sous-marin, m",,水中音響測位装置,수중음향위치시스템,"system pozycjonowania akustyczny podwodny, mpodwodny system pozycjonowania akustycznego, m",sistema de posicionamento acústico submarino,,水声定位系统
801-32-57,particle velocity sensor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-57,حساس سرعة الجسيماتمستشعر سرعة الجسيمات,"Schallschnellesensor, m",particle velocity sensor,,,"capteur de vitesse de particule, m",,粒子速度センサ音圧傾度型受波器音圧傾度型ハイドロホン速度型受波器,입자속도감지기,"czujnik prędkości akustycznej, m",sensor de velocidade de partícula,,质点速度传感器
801-32-58,transmit beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-58,شعاع إنفاذبث شعاع,"Sendestrahl, m",transmit beam,,,"faisceau d'émission, m",,送波ビーム,송신빔,"wiązka nadawcza, f",feixe de emissão,,发射波束
801-32-59,far field,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-59,مجال بعيد,"Fernfeld, n",far field,,,"champ lointain, m",,遠距離場遠方界,원방계,"pole dalekie, n",campo longínquo,,远场
801-32-60,receive beam,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-60,شعاع إستقبالشعاع تلقى,"Empfangsstrahl, m",receive beam,,,"faisceau de réception, m",,受波ビーム,수신빔,"wiązka odbiorcza, f",feixe de receção,,接收波束
801-32-61,"beamwidth, <in underwater acoustics>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-61,"عرض الشعاع, <الصوتيات تحت الماء>","Keulenbreite, <in der Unterwasserakustik> f","beamwidth, <in underwater acoustics>",,,"largeur de faisceau, <en acoustique sous-marine> f",,ビーム幅指向幅,"빔폭, <수중 음향학>","szerokość wiązki, f","largura do feixe, <em acústica submarina>",,"波束宽度, <水声学中的>"
801-32-62,source level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-62,مستوى المصدرمستوى المنبع,"Sonarpegel, mSonarquellenpegel, mSL",source levelsonar source levelSL,,,"niveau source, mniveau source du sonar, mSL, m",,音源レベル送波レベルソースレベル,음원 수준,"poziom źródła, m",nível da fontenível da fonte do sonar,,声源级声呐声源级
801-32-63,"propagation loss, <in underwater acoustics>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-63,"فقد الإنتشار, <الصوتيات تحت الماء>","Ausbreitungsmaß, <in der Unterwasserakustik> nPL","propagation loss, <in underwater acoustics>PL",,,"perte de propagation, <en acoustique sous-marine> fPL, f",,伝搬損失,"수중 전파 손실, <수중 음향학>","straty propagacji, f pl","perda de propagação, <em acústica submarina>",,"传播损失, <水声学中的>"
801-32-64,"transfer function, <in underwater sound propagation>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-64,"دالة التحويل, <انتشارالصوت تحت الماء>","Übertragungsfunktion, <in der Unterwasserakustik> f","transfer function, <in underwater sound propagation>",,,"fonction de transfert, <en propagation du son acoustique sous-marine> f",,伝達関数,"전달 함수, <수중 음 전파>","funkcja przejścia, ftransmitancja, f","função de transferência, <em propagação sonora submarina>",,"传递函数, <水声传播中的>"
801-32-65,sonar calibration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-65,معايرة السونار,"Kalibrierung eines Sonars, f",sonar calibration,,,"étalonnage d'un sonar, m",,ソナーキャリブレーションソーナーキャリブレーション,음파탐지기 교정소나 교정,"wzorcowanie sonaru, f",calibração de sonar,,声呐标定
801-32-66,sonar equation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-66,توازن السونار,"Sonargleichung, f",sonar equation,,,"équation applicable à un sonar, f",,ソナー方程式ソーナー方程式,음파탐지기 방정식소나 방정식,"równanie sonaru, n",equação do sonar,,声呐方程
801-32-67,"background noise, <in underwater acoustics>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-32-67,ضوضاء طبيعية,"Hintergrundgeräusch, <in der Unterwasserakustik> n","background noise, <in underwater acoustics>",,,"bruit de fond, <en acoustique sous-marine> m",,背景雑音暗雑音,"배경 잡음, <수중 음향학>","szum tła, m","ruído de fundo, <em acústica submarina>",,"背景噪声, <水声学中的>"
